,drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
1521,Trametinib,Taselisib,PD_15,PD_12,SW620,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
1522,Trametinib,Taselisib,PD_15,PD_12,SW626,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
1523,Trametinib,Taselisib,PD_15,PD_12,SW837,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
1524,Trametinib,Taselisib,PD_15,PD_12,SW948,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
1525,Trametinib,Taselisib,PD_15,PD_12,T84,1,PD_15-PD_12,Trametinib + Taselisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
1526,Lapatinib,Taselisib,PD_07,PD_12,C2BBE1,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1527,Lapatinib,Taselisib,PD_07,PD_12,CCK81,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1528,Lapatinib,Taselisib,PD_07,PD_12,CL11,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1529,Lapatinib,Taselisib,PD_07,PD_12,CL40,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1530,Lapatinib,Taselisib,PD_07,PD_12,COLO205,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1531,Lapatinib,Taselisib,PD_07,PD_12,COLO320HSR,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1532,Lapatinib,Taselisib,PD_07,PD_12,COLO678,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1533,Lapatinib,Taselisib,PD_07,PD_12,CW2,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1534,Lapatinib,Taselisib,PD_07,PD_12,CAR1,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1535,Lapatinib,Taselisib,PD_07,PD_12,DIFI,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1536,Lapatinib,Taselisib,PD_07,PD_12,GP5D,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1537,Lapatinib,Taselisib,PD_07,PD_12,HCC2998,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1538,Lapatinib,Taselisib,PD_07,PD_12,HCT116,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1539,Lapatinib,Taselisib,PD_07,PD_12,HCT15,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1540,Lapatinib,Taselisib,PD_07,PD_12,HT29,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1541,Lapatinib,Taselisib,PD_07,PD_12,HT55,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1542,Lapatinib,Taselisib,PD_07,PD_12,KM12,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1543,Lapatinib,Taselisib,PD_07,PD_12,LS123,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1544,Lapatinib,Taselisib,PD_07,PD_12,LS180,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1545,Lapatinib,Taselisib,PD_07,PD_12,LS411N,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1546,Lapatinib,Taselisib,PD_07,PD_12,LS513,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1547,Lapatinib,Taselisib,PD_07,PD_12,LOVO,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1548,Lapatinib,Taselisib,PD_07,PD_12,MDST8,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1549,Lapatinib,Taselisib,PD_07,PD_12,NCIH716,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1550,Lapatinib,Taselisib,PD_07,PD_12,NCIH747,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1551,Lapatinib,Taselisib,PD_07,PD_12,RCM1,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1552,Lapatinib,Taselisib,PD_07,PD_12,RKO,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1553,Lapatinib,Taselisib,PD_07,PD_12,SKCO1,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1554,Lapatinib,Taselisib,PD_07,PD_12,SNU175,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1555,Lapatinib,Taselisib,PD_07,PD_12,SNU407,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1556,Lapatinib,Taselisib,PD_07,PD_12,SNU61,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1557,Lapatinib,Taselisib,PD_07,PD_12,SNUC1,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1558,Lapatinib,Taselisib,PD_07,PD_12,SNUC2B,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1559,Lapatinib,Taselisib,PD_07,PD_12,SNUC5,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1560,Lapatinib,Taselisib,PD_07,PD_12,SW1116,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1561,Lapatinib,Taselisib,PD_07,PD_12,SW1417,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1562,Lapatinib,Taselisib,PD_07,PD_12,SW1463,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1563,Lapatinib,Taselisib,PD_07,PD_12,SW48,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1564,Lapatinib,Taselisib,PD_07,PD_12,SW620,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1565,Lapatinib,Taselisib,PD_07,PD_12,SW626,0,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1566,Lapatinib,Taselisib,PD_07,PD_12,SW837,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1567,Lapatinib,Taselisib,PD_07,PD_12,SW948,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1568,Lapatinib,Taselisib,PD_07,PD_12,T84,1,PD_07-PD_12,Lapatinib + Taselisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
1569,Trametinib,SCH772984,PD_15,PD_18,C2BBE1,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1570,Trametinib,SCH772984,PD_15,PD_18,CCK81,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1571,Trametinib,SCH772984,PD_15,PD_18,CL11,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1572,Trametinib,SCH772984,PD_15,PD_18,CL40,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1573,Trametinib,SCH772984,PD_15,PD_18,COLO205,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1574,Trametinib,SCH772984,PD_15,PD_18,COLO320HSR,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1575,Trametinib,SCH772984,PD_15,PD_18,COLO678,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1576,Trametinib,SCH772984,PD_15,PD_18,CW2,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1577,Trametinib,SCH772984,PD_15,PD_18,CAR1,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1578,Trametinib,SCH772984,PD_15,PD_18,DIFI,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1579,Trametinib,SCH772984,PD_15,PD_18,GP5D,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1580,Trametinib,SCH772984,PD_15,PD_18,HCC2998,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1581,Trametinib,SCH772984,PD_15,PD_18,HCT116,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1582,Trametinib,SCH772984,PD_15,PD_18,HCT15,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1583,Trametinib,SCH772984,PD_15,PD_18,HT29,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1584,Trametinib,SCH772984,PD_15,PD_18,HT55,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1585,Trametinib,SCH772984,PD_15,PD_18,KM12,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1586,Trametinib,SCH772984,PD_15,PD_18,LS123,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1587,Trametinib,SCH772984,PD_15,PD_18,LS180,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1588,Trametinib,SCH772984,PD_15,PD_18,LS411N,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1589,Trametinib,SCH772984,PD_15,PD_18,LOVO,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1590,Trametinib,SCH772984,PD_15,PD_18,NCIH716,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1591,Trametinib,SCH772984,PD_15,PD_18,NCIH747,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1592,Trametinib,SCH772984,PD_15,PD_18,RCM1,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1593,Trametinib,SCH772984,PD_15,PD_18,RKO,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1594,Trametinib,SCH772984,PD_15,PD_18,SKCO1,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1595,Trametinib,SCH772984,PD_15,PD_18,SNU175,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1596,Trametinib,SCH772984,PD_15,PD_18,SNUC1,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1597,Trametinib,SCH772984,PD_15,PD_18,SNUC2B,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1598,Trametinib,SCH772984,PD_15,PD_18,SNUC5,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1599,Trametinib,SCH772984,PD_15,PD_18,SW1116,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1600,Trametinib,SCH772984,PD_15,PD_18,SW1417,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1601,Trametinib,SCH772984,PD_15,PD_18,SW1463,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1602,Trametinib,SCH772984,PD_15,PD_18,SW48,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1603,Trametinib,SCH772984,PD_15,PD_18,SW620,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1604,Trametinib,SCH772984,PD_15,PD_18,SW626,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1605,Trametinib,SCH772984,PD_15,PD_18,SW837,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1606,Trametinib,SCH772984,PD_15,PD_18,SW948,1,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1607,Trametinib,SCH772984,PD_15,PD_18,T84,0,PD_15-PD_18,Trametinib + SCH772984,MEKi,ERKi,MEKi + ERKi,['MEK_f'],['ERK_f'],['MEK_f'] + ['ERK_f']
1608,MK-2206,OSI-027,PD_10,PD_19,C2BBE1,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1609,MK-2206,OSI-027,PD_10,PD_19,CCK81,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1610,MK-2206,OSI-027,PD_10,PD_19,CL11,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1611,MK-2206,OSI-027,PD_10,PD_19,CL40,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1612,MK-2206,OSI-027,PD_10,PD_19,COLO205,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1613,MK-2206,OSI-027,PD_10,PD_19,COLO320HSR,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1614,MK-2206,OSI-027,PD_10,PD_19,COLO678,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1615,MK-2206,OSI-027,PD_10,PD_19,CW2,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1616,MK-2206,OSI-027,PD_10,PD_19,CAR1,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1617,MK-2206,OSI-027,PD_10,PD_19,DIFI,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1618,MK-2206,OSI-027,PD_10,PD_19,GP5D,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1619,MK-2206,OSI-027,PD_10,PD_19,HCC2998,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1620,MK-2206,OSI-027,PD_10,PD_19,HCT116,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1621,MK-2206,OSI-027,PD_10,PD_19,HCT15,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1622,MK-2206,OSI-027,PD_10,PD_19,HT29,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1623,MK-2206,OSI-027,PD_10,PD_19,HT55,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1624,MK-2206,OSI-027,PD_10,PD_19,KM12,0,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1625,MK-2206,OSI-027,PD_10,PD_19,LS123,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1626,MK-2206,OSI-027,PD_10,PD_19,LS180,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1627,MK-2206,OSI-027,PD_10,PD_19,LS411N,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1628,MK-2206,OSI-027,PD_10,PD_19,LS513,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1629,MK-2206,OSI-027,PD_10,PD_19,LOVO,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1630,MK-2206,OSI-027,PD_10,PD_19,MDST8,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1631,MK-2206,OSI-027,PD_10,PD_19,NCIH716,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
1632,MK-2206,OSI-027,PD_10,PD_19,NCIH747,1,PD_10-PD_19,MK-2206 + OSI-027,AKTi,MTORi,AKTi + MTORi,['AKT1'],"['mTOR_c1', 'mTOR_c2']","['AKT1'] + ['mTOR_c1', 'mTOR_c2']"
