drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy
Taselisib,Linsitinib,PD_12,PD_17,SW620,0
Taselisib,Linsitinib,PD_12,PD_17,SW626,0
Taselisib,Linsitinib,PD_12,PD_17,SW837,0
Taselisib,Linsitinib,PD_12,PD_17,SW948,1
Taselisib,Linsitinib,PD_12,PD_17,T84,1
Taselisib,Sapitinib,PD_12,PD_07,C2BBE1,1
Taselisib,Sapitinib,PD_12,PD_07,CCK81,1
Taselisib,Sapitinib,PD_12,PD_07,CL11,1
Taselisib,Sapitinib,PD_12,PD_07,CL40,1
Taselisib,Sapitinib,PD_12,PD_07,COLO205,1
Taselisib,Sapitinib,PD_12,PD_07,COLO320HSR,0
Taselisib,Sapitinib,PD_12,PD_07,COLO678,0
Taselisib,Sapitinib,PD_12,PD_07,CW2,0
Taselisib,Sapitinib,PD_12,PD_07,CAR1,1
Taselisib,Sapitinib,PD_12,PD_07,DIFI,0
Taselisib,Sapitinib,PD_12,PD_07,GP5D,0
Taselisib,Sapitinib,PD_12,PD_07,HCC2998,1
Taselisib,Sapitinib,PD_12,PD_07,HCT116,1
Taselisib,Sapitinib,PD_12,PD_07,HCT15,1
Taselisib,Sapitinib,PD_12,PD_07,HT29,1
Taselisib,Sapitinib,PD_12,PD_07,HT55,1
Taselisib,Sapitinib,PD_12,PD_07,KM12,0
Taselisib,Sapitinib,PD_12,PD_07,LS123,1
Taselisib,Sapitinib,PD_12,PD_07,LS180,1
Taselisib,Sapitinib,PD_12,PD_07,LS411N,1
Taselisib,Sapitinib,PD_12,PD_07,LS513,1
Taselisib,Sapitinib,PD_12,PD_07,LOVO,1
Taselisib,Sapitinib,PD_12,PD_07,MDST8,1
Taselisib,Sapitinib,PD_12,PD_07,NCIH716,1
Taselisib,Sapitinib,PD_12,PD_07,NCIH747,1
Taselisib,Sapitinib,PD_12,PD_07,RCM1,0
Taselisib,Sapitinib,PD_12,PD_07,RKO,1
Taselisib,Sapitinib,PD_12,PD_07,SKCO1,1
Taselisib,Sapitinib,PD_12,PD_07,SNU175,0
Taselisib,Sapitinib,PD_12,PD_07,SNU407,1
Taselisib,Sapitinib,PD_12,PD_07,SNU61,0
Taselisib,Sapitinib,PD_12,PD_07,SNUC1,1
Taselisib,Sapitinib,PD_12,PD_07,SNUC2B,0
Taselisib,Sapitinib,PD_12,PD_07,SNUC5,1
Taselisib,Sapitinib,PD_12,PD_07,SW1116,1
Taselisib,Sapitinib,PD_12,PD_07,SW1417,1
Taselisib,Sapitinib,PD_12,PD_07,SW1463,1
Taselisib,Sapitinib,PD_12,PD_07,SW48,0
Taselisib,Sapitinib,PD_12,PD_07,SW620,0
Taselisib,Sapitinib,PD_12,PD_07,SW626,1
Taselisib,Sapitinib,PD_12,PD_07,SW837,0
Taselisib,Sapitinib,PD_12,PD_07,SW948,1
Taselisib,Sapitinib,PD_12,PD_07,T84,1
Navitoclax,Taselisib,PD_02,PD_12,C2BBE1,1
Navitoclax,Taselisib,PD_02,PD_12,CCK81,1
Navitoclax,Taselisib,PD_02,PD_12,CL11,1
Navitoclax,Taselisib,PD_02,PD_12,CL40,1
Navitoclax,Taselisib,PD_02,PD_12,COLO205,1
Navitoclax,Taselisib,PD_02,PD_12,COLO320HSR,1
Navitoclax,Taselisib,PD_02,PD_12,COLO678,0
Navitoclax,Taselisib,PD_02,PD_12,CW2,1
Navitoclax,Taselisib,PD_02,PD_12,CAR1,1
Navitoclax,Taselisib,PD_02,PD_12,DIFI,1
Navitoclax,Taselisib,PD_02,PD_12,GP5D,1
Navitoclax,Taselisib,PD_02,PD_12,HCC2998,1
Navitoclax,Taselisib,PD_02,PD_12,HCT116,1
Navitoclax,Taselisib,PD_02,PD_12,HCT15,1
Navitoclax,Taselisib,PD_02,PD_12,HT29,1
Navitoclax,Taselisib,PD_02,PD_12,HT55,1
Navitoclax,Taselisib,PD_02,PD_12,KM12,0
Navitoclax,Taselisib,PD_02,PD_12,LS123,1
Navitoclax,Taselisib,PD_02,PD_12,LS180,1
Navitoclax,Taselisib,PD_02,PD_12,LS411N,1
Navitoclax,Taselisib,PD_02,PD_12,LS513,1
Navitoclax,Taselisib,PD_02,PD_12,LOVO,1
Navitoclax,Taselisib,PD_02,PD_12,MDST8,1
Navitoclax,Taselisib,PD_02,PD_12,NCIH716,1
Navitoclax,Taselisib,PD_02,PD_12,NCIH747,1
Navitoclax,Taselisib,PD_02,PD_12,RCM1,1
Navitoclax,Taselisib,PD_02,PD_12,RKO,1
Navitoclax,Taselisib,PD_02,PD_12,SKCO1,1
Navitoclax,Taselisib,PD_02,PD_12,SNU175,1
Navitoclax,Taselisib,PD_02,PD_12,SNU407,1
Navitoclax,Taselisib,PD_02,PD_12,SNU61,1
Navitoclax,Taselisib,PD_02,PD_12,SNUC1,1
Navitoclax,Taselisib,PD_02,PD_12,SNUC2B,1
Navitoclax,Taselisib,PD_02,PD_12,SNUC5,1
Navitoclax,Taselisib,PD_02,PD_12,SW1116,1
Navitoclax,Taselisib,PD_02,PD_12,SW1417,0
Navitoclax,Taselisib,PD_02,PD_12,SW1463,1
Navitoclax,Taselisib,PD_02,PD_12,SW48,1
Navitoclax,Taselisib,PD_02,PD_12,SW620,1
Navitoclax,Taselisib,PD_02,PD_12,SW626,0
Navitoclax,Taselisib,PD_02,PD_12,SW837,1
Navitoclax,Taselisib,PD_02,PD_12,SW948,1
Navitoclax,Taselisib,PD_02,PD_12,T84,1
Trametinib,Taselisib,PD_15,PD_12,C2BBE1,1
Trametinib,Taselisib,PD_15,PD_12,CCK81,1
Trametinib,Taselisib,PD_15,PD_12,CL11,1
Trametinib,Taselisib,PD_15,PD_12,CL40,1
Trametinib,Taselisib,PD_15,PD_12,COLO205,1
Trametinib,Taselisib,PD_15,PD_12,COLO320HSR,1
Trametinib,Taselisib,PD_15,PD_12,COLO678,0
Trametinib,Taselisib,PD_15,PD_12,CW2,1
Trametinib,Taselisib,PD_15,PD_12,CAR1,1
Trametinib,Taselisib,PD_15,PD_12,DIFI,1
Trametinib,Taselisib,PD_15,PD_12,GP5D,1
Trametinib,Taselisib,PD_15,PD_12,HCC2998,1
Trametinib,Taselisib,PD_15,PD_12,HCT116,1
Trametinib,Taselisib,PD_15,PD_12,HCT15,1
Trametinib,Taselisib,PD_15,PD_12,HT29,0
Trametinib,Taselisib,PD_15,PD_12,HT55,0
Trametinib,Taselisib,PD_15,PD_12,KM12,1
Trametinib,Taselisib,PD_15,PD_12,LS123,1
Trametinib,Taselisib,PD_15,PD_12,LS180,1
Trametinib,Taselisib,PD_15,PD_12,LS411N,1
Trametinib,Taselisib,PD_15,PD_12,LS513,1
Trametinib,Taselisib,PD_15,PD_12,LOVO,1
Trametinib,Taselisib,PD_15,PD_12,MDST8,1
Trametinib,Taselisib,PD_15,PD_12,NCIH716,1
Trametinib,Taselisib,PD_15,PD_12,NCIH747,1
Trametinib,Taselisib,PD_15,PD_12,RCM1,1
Trametinib,Taselisib,PD_15,PD_12,RKO,1
Trametinib,Taselisib,PD_15,PD_12,SKCO1,1
Trametinib,Taselisib,PD_15,PD_12,SNU175,0
Trametinib,Taselisib,PD_15,PD_12,SNU407,1
Trametinib,Taselisib,PD_15,PD_12,SNU61,1
Trametinib,Taselisib,PD_15,PD_12,SNUC1,1
Trametinib,Taselisib,PD_15,PD_12,SNUC2B,1
Trametinib,Taselisib,PD_15,PD_12,SNUC5,1
Trametinib,Taselisib,PD_15,PD_12,SW1116,1
Trametinib,Taselisib,PD_15,PD_12,SW1417,0
Trametinib,Taselisib,PD_15,PD_12,SW1463,1
Trametinib,Taselisib,PD_15,PD_12,SW48,1
Trametinib,Taselisib,PD_15,PD_12,SW620,1
Trametinib,Taselisib,PD_15,PD_12,SW626,1
Trametinib,Taselisib,PD_15,PD_12,SW837,1
Trametinib,Taselisib,PD_15,PD_12,SW948,1
Trametinib,Taselisib,PD_15,PD_12,T84,1
Lapatinib,Taselisib,PD_07,PD_12,C2BBE1,1
Lapatinib,Taselisib,PD_07,PD_12,CCK81,1
Lapatinib,Taselisib,PD_07,PD_12,CL11,0
Lapatinib,Taselisib,PD_07,PD_12,CL40,0
Lapatinib,Taselisib,PD_07,PD_12,COLO205,0
Lapatinib,Taselisib,PD_07,PD_12,COLO320HSR,1
Lapatinib,Taselisib,PD_07,PD_12,COLO678,0
Lapatinib,Taselisib,PD_07,PD_12,CW2,1
Lapatinib,Taselisib,PD_07,PD_12,CAR1,1
Lapatinib,Taselisib,PD_07,PD_12,DIFI,0
Lapatinib,Taselisib,PD_07,PD_12,GP5D,0
Lapatinib,Taselisib,PD_07,PD_12,HCC2998,0
Lapatinib,Taselisib,PD_07,PD_12,HCT116,1
Lapatinib,Taselisib,PD_07,PD_12,HCT15,1
Lapatinib,Taselisib,PD_07,PD_12,HT29,1
Lapatinib,Taselisib,PD_07,PD_12,HT55,0
Lapatinib,Taselisib,PD_07,PD_12,KM12,0
Lapatinib,Taselisib,PD_07,PD_12,LS123,1
Lapatinib,Taselisib,PD_07,PD_12,LS180,1
Lapatinib,Taselisib,PD_07,PD_12,LS411N,1
Lapatinib,Taselisib,PD_07,PD_12,LS513,1
Lapatinib,Taselisib,PD_07,PD_12,LOVO,1
Lapatinib,Taselisib,PD_07,PD_12,MDST8,0
Lapatinib,Taselisib,PD_07,PD_12,NCIH716,1
Lapatinib,Taselisib,PD_07,PD_12,NCIH747,1
Lapatinib,Taselisib,PD_07,PD_12,RCM1,1
Lapatinib,Taselisib,PD_07,PD_12,RKO,1
Lapatinib,Taselisib,PD_07,PD_12,SKCO1,1
Lapatinib,Taselisib,PD_07,PD_12,SNU175,0
Lapatinib,Taselisib,PD_07,PD_12,SNU407,1
Lapatinib,Taselisib,PD_07,PD_12,SNU61,0
Lapatinib,Taselisib,PD_07,PD_12,SNUC1,1
Lapatinib,Taselisib,PD_07,PD_12,SNUC2B,0
Lapatinib,Taselisib,PD_07,PD_12,SNUC5,1
Lapatinib,Taselisib,PD_07,PD_12,SW1116,1
Lapatinib,Taselisib,PD_07,PD_12,SW1417,0
Lapatinib,Taselisib,PD_07,PD_12,SW1463,1
Lapatinib,Taselisib,PD_07,PD_12,SW48,1
Lapatinib,Taselisib,PD_07,PD_12,SW620,0
Lapatinib,Taselisib,PD_07,PD_12,SW626,0
Lapatinib,Taselisib,PD_07,PD_12,SW837,1
Lapatinib,Taselisib,PD_07,PD_12,SW948,1
Lapatinib,Taselisib,PD_07,PD_12,T84,1
Trametinib,SCH772984,PD_15,PD_18,C2BBE1,1
Trametinib,SCH772984,PD_15,PD_18,CCK81,0
Trametinib,SCH772984,PD_15,PD_18,CL11,0
Trametinib,SCH772984,PD_15,PD_18,CL40,0
Trametinib,SCH772984,PD_15,PD_18,COLO205,0
Trametinib,SCH772984,PD_15,PD_18,COLO320HSR,0
Trametinib,SCH772984,PD_15,PD_18,COLO678,0
Trametinib,SCH772984,PD_15,PD_18,CW2,0
Trametinib,SCH772984,PD_15,PD_18,CAR1,0
Trametinib,SCH772984,PD_15,PD_18,DIFI,1
Trametinib,SCH772984,PD_15,PD_18,GP5D,0
Trametinib,SCH772984,PD_15,PD_18,HCC2998,0
Trametinib,SCH772984,PD_15,PD_18,HCT116,1
Trametinib,SCH772984,PD_15,PD_18,HCT15,0
Trametinib,SCH772984,PD_15,PD_18,HT29,0
Trametinib,SCH772984,PD_15,PD_18,HT55,0
Trametinib,SCH772984,PD_15,PD_18,KM12,0
Trametinib,SCH772984,PD_15,PD_18,LS123,0
Trametinib,SCH772984,PD_15,PD_18,LS180,0
Trametinib,SCH772984,PD_15,PD_18,LS411N,0
Trametinib,SCH772984,PD_15,PD_18,LOVO,0
Trametinib,SCH772984,PD_15,PD_18,NCIH716,0
Trametinib,SCH772984,PD_15,PD_18,NCIH747,0
Trametinib,SCH772984,PD_15,PD_18,RCM1,0
Trametinib,SCH772984,PD_15,PD_18,RKO,0
Trametinib,SCH772984,PD_15,PD_18,SKCO1,0
Trametinib,SCH772984,PD_15,PD_18,SNU175,0
Trametinib,SCH772984,PD_15,PD_18,SNUC1,0
Trametinib,SCH772984,PD_15,PD_18,SNUC2B,0
Trametinib,SCH772984,PD_15,PD_18,SNUC5,0
Trametinib,SCH772984,PD_15,PD_18,SW1116,1
Trametinib,SCH772984,PD_15,PD_18,SW1417,0
Trametinib,SCH772984,PD_15,PD_18,SW1463,1
Trametinib,SCH772984,PD_15,PD_18,SW48,0
Trametinib,SCH772984,PD_15,PD_18,SW620,0
Trametinib,SCH772984,PD_15,PD_18,SW626,0
Trametinib,SCH772984,PD_15,PD_18,SW837,0
Trametinib,SCH772984,PD_15,PD_18,SW948,1
Trametinib,SCH772984,PD_15,PD_18,T84,0
MK-2206,OSI-027,PD_10,PD_19,C2BBE1,1
MK-2206,OSI-027,PD_10,PD_19,CCK81,1
MK-2206,OSI-027,PD_10,PD_19,CL11,1
MK-2206,OSI-027,PD_10,PD_19,CL40,1
MK-2206,OSI-027,PD_10,PD_19,COLO205,1
MK-2206,OSI-027,PD_10,PD_19,COLO320HSR,1
MK-2206,OSI-027,PD_10,PD_19,COLO678,1
MK-2206,OSI-027,PD_10,PD_19,CW2,1
MK-2206,OSI-027,PD_10,PD_19,CAR1,1
MK-2206,OSI-027,PD_10,PD_19,DIFI,1
MK-2206,OSI-027,PD_10,PD_19,GP5D,1
MK-2206,OSI-027,PD_10,PD_19,HCC2998,1
MK-2206,OSI-027,PD_10,PD_19,HCT116,1
MK-2206,OSI-027,PD_10,PD_19,HCT15,1
MK-2206,OSI-027,PD_10,PD_19,HT29,1
MK-2206,OSI-027,PD_10,PD_19,HT55,1
MK-2206,OSI-027,PD_10,PD_19,KM12,0
MK-2206,OSI-027,PD_10,PD_19,LS123,1
MK-2206,OSI-027,PD_10,PD_19,LS180,1
MK-2206,OSI-027,PD_10,PD_19,LS411N,1
MK-2206,OSI-027,PD_10,PD_19,LS513,1
MK-2206,OSI-027,PD_10,PD_19,LOVO,1
MK-2206,OSI-027,PD_10,PD_19,MDST8,1
MK-2206,OSI-027,PD_10,PD_19,NCIH716,1
MK-2206,OSI-027,PD_10,PD_19,NCIH747,1
MK-2206,OSI-027,PD_10,PD_19,RCM1,0
MK-2206,OSI-027,PD_10,PD_19,RKO,1
MK-2206,OSI-027,PD_10,PD_19,SKCO1,0
MK-2206,OSI-027,PD_10,PD_19,SNU175,1
MK-2206,OSI-027,PD_10,PD_19,SNU407,1
MK-2206,OSI-027,PD_10,PD_19,SNU61,0
MK-2206,OSI-027,PD_10,PD_19,SNUC1,1
MK-2206,OSI-027,PD_10,PD_19,SNUC2B,1
MK-2206,OSI-027,PD_10,PD_19,SNUC5,1
MK-2206,OSI-027,PD_10,PD_19,SW1116,1
MK-2206,OSI-027,PD_10,PD_19,SW1417,1
MK-2206,OSI-027,PD_10,PD_19,SW1463,1
MK-2206,OSI-027,PD_10,PD_19,SW48,1
MK-2206,OSI-027,PD_10,PD_19,SW620,1
MK-2206,OSI-027,PD_10,PD_19,SW626,1
MK-2206,OSI-027,PD_10,PD_19,SW837,1
MK-2206,OSI-027,PD_10,PD_19,SW948,1
MK-2206,OSI-027,PD_10,PD_19,T84,1
Taselisib,OSI-027,PD_12,PD_19,C2BBE1,0
Taselisib,OSI-027,PD_12,PD_19,CCK81,1
Taselisib,OSI-027,PD_12,PD_19,CL11,1
Taselisib,OSI-027,PD_12,PD_19,CL40,1
Taselisib,OSI-027,PD_12,PD_19,COLO205,1
Taselisib,OSI-027,PD_12,PD_19,COLO320HSR,1
Taselisib,OSI-027,PD_12,PD_19,COLO678,0
Taselisib,OSI-027,PD_12,PD_19,CW2,0
Taselisib,OSI-027,PD_12,PD_19,CAR1,1
Taselisib,OSI-027,PD_12,PD_19,DIFI,1
Taselisib,OSI-027,PD_12,PD_19,GP5D,0
Taselisib,OSI-027,PD_12,PD_19,HCC2998,1
Taselisib,OSI-027,PD_12,PD_19,HCT116,1
Taselisib,OSI-027,PD_12,PD_19,HCT15,1
Taselisib,OSI-027,PD_12,PD_19,HT29,0
Taselisib,OSI-027,PD_12,PD_19,HT55,1
Taselisib,OSI-027,PD_12,PD_19,KM12,0
Taselisib,OSI-027,PD_12,PD_19,LS123,1
Taselisib,OSI-027,PD_12,PD_19,LS180,1
Taselisib,OSI-027,PD_12,PD_19,LS411N,1
Taselisib,OSI-027,PD_12,PD_19,LS513,1
Taselisib,OSI-027,PD_12,PD_19,LOVO,1
Taselisib,OSI-027,PD_12,PD_19,MDST8,1
Taselisib,OSI-027,PD_12,PD_19,NCIH716,1
Taselisib,OSI-027,PD_12,PD_19,NCIH747,1
Taselisib,OSI-027,PD_12,PD_19,RCM1,0
Taselisib,OSI-027,PD_12,PD_19,RKO,1
Taselisib,OSI-027,PD_12,PD_19,SKCO1,0
Taselisib,OSI-027,PD_12,PD_19,SNU175,1
Taselisib,OSI-027,PD_12,PD_19,SNU407,1
Taselisib,OSI-027,PD_12,PD_19,SNU61,1
Taselisib,OSI-027,PD_12,PD_19,SNUC1,1
Taselisib,OSI-027,PD_12,PD_19,SNUC2B,1
Taselisib,OSI-027,PD_12,PD_19,SNUC5,1
Taselisib,OSI-027,PD_12,PD_19,SW1116,1
Taselisib,OSI-027,PD_12,PD_19,SW1417,1
Taselisib,OSI-027,PD_12,PD_19,SW1463,1
Taselisib,OSI-027,PD_12,PD_19,SW48,1
Taselisib,OSI-027,PD_12,PD_19,SW620,1
Taselisib,OSI-027,PD_12,PD_19,SW626,1
Taselisib,OSI-027,PD_12,PD_19,SW837,1
Taselisib,OSI-027,PD_12,PD_19,SW948,1
Taselisib,OSI-027,PD_12,PD_19,T84,1
Trametinib,LGK974,PD_15,PD_20,C2BBE1,0
Trametinib,LGK974,PD_15,PD_20,CCK81,0
Trametinib,LGK974,PD_15,PD_20,CL11,1
Trametinib,LGK974,PD_15,PD_20,CL40,0
Trametinib,LGK974,PD_15,PD_20,COLO205,0
Trametinib,LGK974,PD_15,PD_20,COLO320HSR,0
Trametinib,LGK974,PD_15,PD_20,COLO678,0
Trametinib,LGK974,PD_15,PD_20,CW2,0
Trametinib,LGK974,PD_15,PD_20,CAR1,0
Trametinib,LGK974,PD_15,PD_20,DIFI,1
Trametinib,LGK974,PD_15,PD_20,GP5D,1
Trametinib,LGK974,PD_15,PD_20,HCC2998,1
Trametinib,LGK974,PD_15,PD_20,HCT116,0
Trametinib,LGK974,PD_15,PD_20,HCT15,1
Trametinib,LGK974,PD_15,PD_20,HT29,1
Trametinib,LGK974,PD_15,PD_20,HT55,0
Trametinib,LGK974,PD_15,PD_20,KM12,1
Trametinib,LGK974,PD_15,PD_20,LS123,0
Trametinib,LGK974,PD_15,PD_20,LS180,0
Trametinib,LGK974,PD_15,PD_20,LS411N,1
Trametinib,LGK974,PD_15,PD_20,LOVO,1
Trametinib,LGK974,PD_15,PD_20,NCIH716,1
Trametinib,LGK974,PD_15,PD_20,NCIH747,1
Trametinib,LGK974,PD_15,PD_20,RCM1,1
Trametinib,LGK974,PD_15,PD_20,RKO,1
Trametinib,LGK974,PD_15,PD_20,SKCO1,1
Trametinib,LGK974,PD_15,PD_20,SNU175,0
Trametinib,LGK974,PD_15,PD_20,SNUC1,0
Trametinib,LGK974,PD_15,PD_20,SNUC2B,0
Trametinib,LGK974,PD_15,PD_20,SNUC5,0
Trametinib,LGK974,PD_15,PD_20,SW1116,0
Trametinib,LGK974,PD_15,PD_20,SW1417,0
Trametinib,LGK974,PD_15,PD_20,SW1463,0
Trametinib,LGK974,PD_15,PD_20,SW48,0
Trametinib,LGK974,PD_15,PD_20,SW620,0
Trametinib,LGK974,PD_15,PD_20,SW626,0
Trametinib,LGK974,PD_15,PD_20,SW837,0
Trametinib,LGK974,PD_15,PD_20,SW948,1
Trametinib,LGK974,PD_15,PD_20,T84,0
Lapatinib,LGK974,PD_07,PD_20,C2BBE1,0
Lapatinib,LGK974,PD_07,PD_20,CCK81,1
Lapatinib,LGK974,PD_07,PD_20,CL11,0
Lapatinib,LGK974,PD_07,PD_20,CL40,0
Lapatinib,LGK974,PD_07,PD_20,COLO205,0
Lapatinib,LGK974,PD_07,PD_20,COLO320HSR,1
Lapatinib,LGK974,PD_07,PD_20,COLO678,0
Lapatinib,LGK974,PD_07,PD_20,CW2,0
Lapatinib,LGK974,PD_07,PD_20,CAR1,0
Lapatinib,LGK974,PD_07,PD_20,DIFI,1
Lapatinib,LGK974,PD_07,PD_20,GP5D,1
Lapatinib,LGK974,PD_07,PD_20,HCC2998,0
Lapatinib,LGK974,PD_07,PD_20,HCT116,0
Lapatinib,LGK974,PD_07,PD_20,HCT15,1
Lapatinib,LGK974,PD_07,PD_20,HT29,1
Lapatinib,LGK974,PD_07,PD_20,HT55,0
Lapatinib,LGK974,PD_07,PD_20,KM12,0
Lapatinib,LGK974,PD_07,PD_20,LS123,0
Lapatinib,LGK974,PD_07,PD_20,LS180,0
Lapatinib,LGK974,PD_07,PD_20,LS411N,0
Lapatinib,LGK974,PD_07,PD_20,LOVO,0
Lapatinib,LGK974,PD_07,PD_20,NCIH716,0
Lapatinib,LGK974,PD_07,PD_20,NCIH747,1
Lapatinib,LGK974,PD_07,PD_20,RCM1,0
Lapatinib,LGK974,PD_07,PD_20,RKO,0
Lapatinib,LGK974,PD_07,PD_20,SKCO1,0
Lapatinib,LGK974,PD_07,PD_20,SNU175,0
Lapatinib,LGK974,PD_07,PD_20,SNUC1,0
Lapatinib,LGK974,PD_07,PD_20,SNUC2B,0
Lapatinib,LGK974,PD_07,PD_20,SNUC5,0
Lapatinib,LGK974,PD_07,PD_20,SW1116,0
Lapatinib,LGK974,PD_07,PD_20,SW1417,0
Lapatinib,LGK974,PD_07,PD_20,SW1463,0
Lapatinib,LGK974,PD_07,PD_20,SW48,0
Lapatinib,LGK974,PD_07,PD_20,SW620,0
Lapatinib,LGK974,PD_07,PD_20,SW626,0
Lapatinib,LGK974,PD_07,PD_20,SW837,0
Lapatinib,LGK974,PD_07,PD_20,SW948,0
Lapatinib,LGK974,PD_07,PD_20,T84,0
Taselisib,LGK974,PD_12,PD_20,C2BBE1,0
Taselisib,LGK974,PD_12,PD_20,CCK81,1
Taselisib,LGK974,PD_12,PD_20,CL11,1
Taselisib,LGK974,PD_12,PD_20,CL40,1
Taselisib,LGK974,PD_12,PD_20,COLO205,0
Taselisib,LGK974,PD_12,PD_20,COLO320HSR,1
Taselisib,LGK974,PD_12,PD_20,COLO678,0
Taselisib,LGK974,PD_12,PD_20,CW2,1
Taselisib,LGK974,PD_12,PD_20,CAR1,1
Taselisib,LGK974,PD_12,PD_20,DIFI,1
Taselisib,LGK974,PD_12,PD_20,GP5D,1
Taselisib,LGK974,PD_12,PD_20,HCC2998,1
Taselisib,LGK974,PD_12,PD_20,HCT116,1
Taselisib,LGK974,PD_12,PD_20,HCT15,1
Taselisib,LGK974,PD_12,PD_20,HT29,1
Taselisib,LGK974,PD_12,PD_20,HT55,1
Taselisib,LGK974,PD_12,PD_20,KM12,1
Taselisib,LGK974,PD_12,PD_20,LS123,0
Taselisib,LGK974,PD_12,PD_20,LS180,1
Taselisib,LGK974,PD_12,PD_20,LS411N,1
Taselisib,LGK974,PD_12,PD_20,LOVO,1
Taselisib,LGK974,PD_12,PD_20,NCIH716,0
Taselisib,LGK974,PD_12,PD_20,NCIH747,1
Taselisib,LGK974,PD_12,PD_20,RCM1,1
Taselisib,LGK974,PD_12,PD_20,RKO,0
Taselisib,LGK974,PD_12,PD_20,SKCO1,0
Taselisib,LGK974,PD_12,PD_20,SNU175,1
Taselisib,LGK974,PD_12,PD_20,SNUC1,1
Taselisib,LGK974,PD_12,PD_20,SNUC2B,1
Taselisib,LGK974,PD_12,PD_20,SNUC5,1
Taselisib,LGK974,PD_12,PD_20,SW1116,0
Taselisib,LGK974,PD_12,PD_20,SW1417,0
Taselisib,LGK974,PD_12,PD_20,SW1463,1
Taselisib,LGK974,PD_12,PD_20,SW48,1
Taselisib,LGK974,PD_12,PD_20,SW620,0
Taselisib,LGK974,PD_12,PD_20,SW626,1
Taselisib,LGK974,PD_12,PD_20,SW837,0
Taselisib,LGK974,PD_12,PD_20,SW948,1
Taselisib,LGK974,PD_12,PD_20,T84,0
