,drug_name_A,drug_name_B,PD_A,PD_B,cell_line,synergy,Perturbation,drug_combination,inhibitor_group_A,inhibitor_group_B,inhibitor_combination,targets_A,targets_B,target_combination
326,Taselisib,Palbociclib,PD_12,PD_11,RT112,1,PD_12-PD_11,Taselisib + Palbociclib,PI3Ki,CDKi,PI3Ki + CDKi,['PIK3CA'],['CyclinD_CDK4_6'],['PIK3CA'] + ['CyclinD_CDK4_6']
327,Taselisib,Palbociclib,PD_12,PD_11,RT4,0,PD_12-PD_11,Taselisib + Palbociclib,PI3Ki,CDKi,PI3Ki + CDKi,['PIK3CA'],['CyclinD_CDK4_6'],['PIK3CA'] + ['CyclinD_CDK4_6']
328,Taselisib,Palbociclib,PD_12,PD_11,SW1710,0,PD_12-PD_11,Taselisib + Palbociclib,PI3Ki,CDKi,PI3Ki + CDKi,['PIK3CA'],['CyclinD_CDK4_6'],['PIK3CA'] + ['CyclinD_CDK4_6']
329,Taselisib,Palbociclib,PD_12,PD_11,SW780,1,PD_12-PD_11,Taselisib + Palbociclib,PI3Ki,CDKi,PI3Ki + CDKi,['PIK3CA'],['CyclinD_CDK4_6'],['PIK3CA'] + ['CyclinD_CDK4_6']
330,Taselisib,Palbociclib,PD_12,PD_11,TCCSUP,0,PD_12-PD_11,Taselisib + Palbociclib,PI3Ki,CDKi,PI3Ki + CDKi,['PIK3CA'],['CyclinD_CDK4_6'],['PIK3CA'] + ['CyclinD_CDK4_6']
331,Taselisib,Palbociclib,PD_12,PD_11,UMUC3,1,PD_12-PD_11,Taselisib + Palbociclib,PI3Ki,CDKi,PI3Ki + CDKi,['PIK3CA'],['CyclinD_CDK4_6'],['PIK3CA'] + ['CyclinD_CDK4_6']
332,Taselisib,Palbociclib,PD_12,PD_11,VMCUB1,1,PD_12-PD_11,Taselisib + Palbociclib,PI3Ki,CDKi,PI3Ki + CDKi,['PIK3CA'],['CyclinD_CDK4_6'],['PIK3CA'] + ['CyclinD_CDK4_6']
333,MK-1775,Pictilisib,PD_14,PD_12,5637,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
334,MK-1775,Pictilisib,PD_14,PD_12,639V,0,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
335,MK-1775,Pictilisib,PD_14,PD_12,647V,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
336,MK-1775,Pictilisib,PD_14,PD_12,BFTC905,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
337,MK-1775,Pictilisib,PD_14,PD_12,CAL29,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
338,MK-1775,Pictilisib,PD_14,PD_12,DSH1,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
339,MK-1775,Pictilisib,PD_14,PD_12,HT1376,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
340,MK-1775,Pictilisib,PD_14,PD_12,J82,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
341,MK-1775,Pictilisib,PD_14,PD_12,KU1919,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
342,MK-1775,Pictilisib,PD_14,PD_12,LB831BLC,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
343,MK-1775,Pictilisib,PD_14,PD_12,RT112,0,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
344,MK-1775,Pictilisib,PD_14,PD_12,RT4,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
345,MK-1775,Pictilisib,PD_14,PD_12,SW1710,0,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
346,MK-1775,Pictilisib,PD_14,PD_12,SW780,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
347,MK-1775,Pictilisib,PD_14,PD_12,TCCSUP,0,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
348,MK-1775,Pictilisib,PD_14,PD_12,UMUC3,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
349,MK-1775,Pictilisib,PD_14,PD_12,VMCUB1,1,PD_14-PD_12,MK-1775 + Pictilisib,WEE1i,PI3Ki,WEE1i + PI3Ki,"['PLK1', 'WEE1']",['PIK3CA'],"['PLK1', 'WEE1'] + ['PIK3CA']"
350,Trametinib,Pictilisib,PD_15,PD_12,5637,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
351,Trametinib,Pictilisib,PD_15,PD_12,639V,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
352,Trametinib,Pictilisib,PD_15,PD_12,647V,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
353,Trametinib,Pictilisib,PD_15,PD_12,BFTC905,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
354,Trametinib,Pictilisib,PD_15,PD_12,CAL29,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
355,Trametinib,Pictilisib,PD_15,PD_12,DSH1,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
356,Trametinib,Pictilisib,PD_15,PD_12,HT1376,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
357,Trametinib,Pictilisib,PD_15,PD_12,J82,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
358,Trametinib,Pictilisib,PD_15,PD_12,KU1919,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
359,Trametinib,Pictilisib,PD_15,PD_12,LB831BLC,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
360,Trametinib,Pictilisib,PD_15,PD_12,RT112,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
361,Trametinib,Pictilisib,PD_15,PD_12,RT4,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
362,Trametinib,Pictilisib,PD_15,PD_12,SW1710,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
363,Trametinib,Pictilisib,PD_15,PD_12,SW780,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
364,Trametinib,Pictilisib,PD_15,PD_12,TCCSUP,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
365,Trametinib,Pictilisib,PD_15,PD_12,UMUC3,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
366,Trametinib,Pictilisib,PD_15,PD_12,VMCUB1,1,PD_15-PD_12,Trametinib + Pictilisib,MEKi,PI3Ki,MEKi + PI3Ki,['MEK_f'],['PIK3CA'],['MEK_f'] + ['PIK3CA']
367,Lapatinib,Pictilisib,PD_07,PD_12,5637,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
368,Lapatinib,Pictilisib,PD_07,PD_12,639V,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
369,Lapatinib,Pictilisib,PD_07,PD_12,647V,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
370,Lapatinib,Pictilisib,PD_07,PD_12,BFTC905,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
371,Lapatinib,Pictilisib,PD_07,PD_12,CAL29,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
372,Lapatinib,Pictilisib,PD_07,PD_12,DSH1,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
373,Lapatinib,Pictilisib,PD_07,PD_12,HT1376,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
374,Lapatinib,Pictilisib,PD_07,PD_12,J82,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
375,Lapatinib,Pictilisib,PD_07,PD_12,KU1919,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
376,Lapatinib,Pictilisib,PD_07,PD_12,LB831BLC,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
377,Lapatinib,Pictilisib,PD_07,PD_12,RT112,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
378,Lapatinib,Pictilisib,PD_07,PD_12,RT4,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
379,Lapatinib,Pictilisib,PD_07,PD_12,SW1710,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
380,Lapatinib,Pictilisib,PD_07,PD_12,SW780,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
381,Lapatinib,Pictilisib,PD_07,PD_12,TCCSUP,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
382,Lapatinib,Pictilisib,PD_07,PD_12,UMUC3,0,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
383,Lapatinib,Pictilisib,PD_07,PD_12,VMCUB1,1,PD_07-PD_12,Lapatinib + Pictilisib,ErrBi,PI3Ki,ErrBi + PI3Ki,"['EGFR', 'ERBB2']",['PIK3CA'],"['EGFR', 'ERBB2'] + ['PIK3CA']"
384,Lapatinib,Crizotinib,PD_07,PD_13,5637,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
385,Lapatinib,Crizotinib,PD_07,PD_13,639V,0,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
386,Lapatinib,Crizotinib,PD_07,PD_13,647V,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
387,Lapatinib,Crizotinib,PD_07,PD_13,BFTC905,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
388,Lapatinib,Crizotinib,PD_07,PD_13,CAL29,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
389,Lapatinib,Crizotinib,PD_07,PD_13,DSH1,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
390,Lapatinib,Crizotinib,PD_07,PD_13,HT1376,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
391,Lapatinib,Crizotinib,PD_07,PD_13,J82,0,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
392,Lapatinib,Crizotinib,PD_07,PD_13,KU1919,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
393,Lapatinib,Crizotinib,PD_07,PD_13,LB831BLC,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
394,Lapatinib,Crizotinib,PD_07,PD_13,RT112,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
395,Lapatinib,Crizotinib,PD_07,PD_13,RT4,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
396,Lapatinib,Crizotinib,PD_07,PD_13,SW1710,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
397,Lapatinib,Crizotinib,PD_07,PD_13,SW780,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
398,Lapatinib,Crizotinib,PD_07,PD_13,TCCSUP,0,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
399,Lapatinib,Crizotinib,PD_07,PD_13,UMUC3,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
400,Lapatinib,Crizotinib,PD_07,PD_13,VMCUB1,1,PD_07-PD_13,Lapatinib + Crizotinib,ErrBi,METi,ErrBi + METi,"['EGFR', 'ERBB2']",['MET'],"['EGFR', 'ERBB2'] + ['MET']"
401,Olaparib,MK-1775,PD_04,PD_14,5637,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
402,Olaparib,MK-1775,PD_04,PD_14,639V,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
403,Olaparib,MK-1775,PD_04,PD_14,647V,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
404,Olaparib,MK-1775,PD_04,PD_14,BFTC905,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
405,Olaparib,MK-1775,PD_04,PD_14,CAL29,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
406,Olaparib,MK-1775,PD_04,PD_14,DSH1,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
407,Olaparib,MK-1775,PD_04,PD_14,HT1197,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
408,Olaparib,MK-1775,PD_04,PD_14,HT1376,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
409,Olaparib,MK-1775,PD_04,PD_14,J82,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
410,Olaparib,MK-1775,PD_04,PD_14,KU1919,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
411,Olaparib,MK-1775,PD_04,PD_14,LB831BLC,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
412,Olaparib,MK-1775,PD_04,PD_14,RT112,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
413,Olaparib,MK-1775,PD_04,PD_14,RT4,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
414,Olaparib,MK-1775,PD_04,PD_14,SW1710,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
415,Olaparib,MK-1775,PD_04,PD_14,SW780,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
416,Olaparib,MK-1775,PD_04,PD_14,TCCSUP,0,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
417,Olaparib,MK-1775,PD_04,PD_14,UMUC3,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
418,Olaparib,MK-1775,PD_04,PD_14,VMCUB1,1,PD_04-PD_14,Olaparib + MK-1775,PARPi,WEE1i,PARPi + WEE1i,['PARP1'],"['PLK1', 'WEE1']","['PARP1'] + ['PLK1', 'WEE1']"
419,AZD7762,MK-1775,PD_06,PD_14,5637,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
420,AZD7762,MK-1775,PD_06,PD_14,639V,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
421,AZD7762,MK-1775,PD_06,PD_14,647V,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
422,AZD7762,MK-1775,PD_06,PD_14,BFTC905,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
423,AZD7762,MK-1775,PD_06,PD_14,CAL29,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
424,AZD7762,MK-1775,PD_06,PD_14,DSH1,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
425,AZD7762,MK-1775,PD_06,PD_14,HT1197,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
426,AZD7762,MK-1775,PD_06,PD_14,HT1376,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
427,AZD7762,MK-1775,PD_06,PD_14,J82,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
428,AZD7762,MK-1775,PD_06,PD_14,KU1919,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
429,AZD7762,MK-1775,PD_06,PD_14,LB831BLC,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
430,AZD7762,MK-1775,PD_06,PD_14,RT112,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
431,AZD7762,MK-1775,PD_06,PD_14,RT4,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
432,AZD7762,MK-1775,PD_06,PD_14,SW1710,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
433,AZD7762,MK-1775,PD_06,PD_14,SW780,0,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
434,AZD7762,MK-1775,PD_06,PD_14,TCCSUP,1,PD_06-PD_14,AZD7762 + MK-1775,CHEKi,WEE1i,CHEKi + WEE1i,"['CHEK2', 'CHEK1']","['PLK1', 'WEE1']","['CHEK2', 'CHEK1'] + ['PLK1', 'WEE1']"
